-0.109588 0.113823 0.118516 0.123739 -0.131523 -0.143076 -0.165082 0.206812 0.272003 -0.264453 0.266206 -0.217905 0.266461 0.207510 0.246913 0.234150 0.246726 0.228679 -0.223419 -0.212310 0.230170 -0.207134 0.189216 -0.207272 0.211507 0.201254 0.189633 0.169905 0.191858 0.177515 0.170082 -0.178090 0.165307 0.156842 -0.167518 0.159905 -0.143796 0.158040 -0.150996 -0.133835 -0.151352 0.142455 -0.143510 -0.141193 -0.126302 -0.133945 -0.136967 -0.104750 -0.134468 0.127913 -0.132481 0.103121 -0.132446 0.124217 -0.126575 0.116156 0.126093 -0.124364 -0.116252 -0.131376 -0.118557 -0.128476 -0.085181 0.132079 0.117907 0.100881 -0.126074 0.050580 0.225241 -0.132908 -0.131555 0.071035 0.103433 -0.215847 0.148397 0.095020 -0.031667 0.113453 0.148891 -0.234811 0.062358 -0.272397 -0.189966 -0.221780 -0.062316 0.238209 -0.241719 -0.062255 -0.261444 -0.149247 -0.204167 0.176999 -0.143918 -0.010489 -0.019784 -0.237832 -0.010365 0.077488 -0.165103 0.217934 0.048486 -0.024086 -0.140012 0.050716 0.260475 0.074739 -0.246611 -0.028615 0.108248 0.247670 0.107069 -0.224828 -0.027524 -0.225026 0.191794 -0.095628 -0.099606 0.182509 0.023399 0.099998 0.182079 0.034987 0.216323 -0.021100 -0.086345 0.238214 0.094520 0.070165 -0.270632 -0.281950 -0.285574 -0.026870 0.259757 0.183659 -0.100606 0.064681 0.008071 -0.229843 -0.017987 0.079571 -0.164705 -0.109912 -0.226127 0.029197 -0.110377 0.005892 -0.232838 0.074732 0.003980 -0.160477 -0.096158 -0.210481 -0.031448 0.039518 0.264153 0.049731 -0.111499 -0.290533 0.135861 -0.138883 0.035976 -0.049548 -0.069054 -0.181712 -0.191658 -0.015508 0.070219 -0.261007 -0.080756 -0.036023 0.223995 0.032841 -0.392482 0.104605 -0.385163 -0.089849 -0.070884 -0.163637 0.104427 0.039298 -0.082130 0.044553 -0.330737 -0.115354 0.438295 -0.017684 0.086565 0.347777 0.027636 0.011252 -0.045723 0.099545 0.160631 -0.074783 0.053856 0.000947 -0.014639 0.200464 -0.236873 0.063033 -0.054366 -0.122609 -0.260523 -0.066890 0.036419 0.009461 0.206840 -0.049174 0.045151 -0.157805 0.118147 -0.373580 -0.108552 0.202632 -0.300496 0.058683 
-0.574554 0.579382 0.583617 0.589385 -0.594235 -0.598433 -0.603830 0.595118 0.475142 -0.131907 0.439737 0.054326 0.343970 -0.069058 0.446755 0.081418 0.375537 0.096277 -0.462319 -0.036741 0.285276 -0.068454 0.509943 -0.102588 0.301758 0.151679 0.407467 -0.067223 0.192935 0.404713 0.008762 -0.187509 0.379407 -0.017695 -0.222739 0.323472 0.074856 0.220011 -0.315256 0.120180 -0.157341 0.319167 -0.022281 -0.259080 0.139037 -0.261919 -0.143350 -0.458938 -0.141809 0.243417 -0.174354 0.419349 -0.070516 0.226919 -0.192107 0.280309 -0.182975 -0.207492 -0.258832 0.139806 -0.248211 -0.129113 -0.404920 0.052170 0.174913 0.251073 -0.119867 0.323960 0.090141 -0.036965 -0.211636 -0.124980 0.186447 0.289504 0.205737 -0.064441 -0.177692 0.263614 -0.098985 -0.023857 0.172407 -0.123280 -0.093417 -0.097012 -0.227985 0.109836 -0.130300 0.294977 -0.126717 -0.074909 -0.060105 0.032484 -0.267127 0.257049 -0.086670 -0.168365 -0.219672 0.159446 0.029734 0.283788 0.091397 0.006316 -0.230088 -0.192191 0.133194 0.181472 -0.185780 0.080268 0.250335 -0.262700 0.110469 0.054243 0.207659 -0.003386 0.357102 -0.128470 0.212164 0.195110 -0.132340 0.149671 0.078507 0.101296 0.195644 -0.239339 0.052128 0.000946 0.105971 0.200437 -0.166315 -0.141610 -0.119182 0.040100 -0.082424 0.233615 -0.114063 -0.236542 0.259400 -0.156638 0.039527 0.183798 -0.006772 0.114562 -0.257220 -0.260824 -0.132117 -0.171203 -0.194613 0.012540 0.224378 -0.217274 0.136264 -0.001505 -0.180709 0.156032 0.005057 0.206654 -0.260036 -0.019722 0.088406 0.251359 -0.141458 -0.236698 0.113993 0.000025 -0.156727 -0.014355 -0.254911 0.108397 -0.190289 -0.077691 0.167768 0.116247 0.242311 0.219134 0.109752 0.147942 -0.037470 -0.206791 -0.072793 -0.101746 -0.065541 -0.195422 0.066116 -0.170671 -0.213429 0.141005 -0.125605 -0.038535 -0.182837 0.263467 0.106898 0.031958 0.195891 0.044150 -0.030251 -0.126137 -0.249737 0.134153 0.254803 0.100649 -0.071005 0.154309 -0.013107 0.279163 0.044594 -0.060447 0.220702 -0.108223 -0.075597 0.250523 0.129317 0.245007 0.230798 0.010702 -0.044576 0.129422 
-0.067836 0.072293 0.077297 0.082677 -0.091873 -0.106071 -0.134412 0.192211 0.297959 -0.338641 0.295665 -0.303287 0.310272 0.291439 0.267465 0.305281 0.277176 0.294903 -0.231687 -0.282156 0.267453 -0.269869 0.176624 -0.263394 0.238027 0.247105 0.190377 0.238191 0.225858 0.172249 0.225810 -0.205833 0.156671 0.209965 -0.182969 0.154781 -0.200367 0.167285 -0.139835 -0.193831 -0.164798 0.123506 -0.177982 -0.130085 -0.182898 -0.118621 -0.143305 -0.043273 -0.139159 0.109516 -0.125233 0.039829 -0.142861 0.100136 -0.107173 0.074866 0.182714 -0.097705 -0.075653 -0.178285 -0.077923 -0.113890 -0.002072 0.132962 0.088525 0.050530 -0.108800 -0.026056 0.236250 -0.132933 -0.091403 0.120266 0.066521 -0.266229 0.089861 0.047123 0.085404 0.053869 0.203364 -0.141682 0.013192 -0.139576 -0.187781 -0.080075 0.002699 0.091824 -0.088756 -0.174175 -0.116244 -0.136477 -0.062869 0.114939 0.000710 -0.020422 -0.012791 -0.145751 0.037916 -0.091831 -0.169676 0.051405 0.039311 -0.112587 -0.018706 0.054983 0.200092 0.004221 -0.154079 0.018881 -0.025093 0.291640 0.089984 -0.183456 -0.088215 -0.139039 0.031729 -0.039309 -0.100015 0.044314 0.052246 0.099553 0.089407 0.014335 0.036446 0.036252 -0.148245 0.183482 0.023628 -0.009596 -0.070403 -0.093162 -0.105326 0.003195 0.285786 -0.017707 -0.046869 0.168509 -0.032520 -0.078333 0.014270 -0.013030 -0.103999 -0.049015 -0.049119 0.175293 -0.041661 0.058669 -0.046842 0.039813 -0.053540 0.024388 -0.085613 -0.189158 0.059694 -0.000472 0.101653 -0.066158 0.082457 -0.199036 -0.018515 -0.119542 0.061678 0.100953 -0.029871 -0.051203 -0.038155 -0.010517 0.129207 -0.295576 0.068126 -0.046823 0.022816 -0.051114 -0.290220 -0.017289 -0.228600 -0.111635 -0.065077 0.034748 0.084034 -0.013865 0.013851 0.081865 -0.192800 0.047815 0.360447 -0.046965 0.073619 0.192325 0.173754 -0.094948 -0.074401 0.020668 -0.054245 0.058123 0.042555 0.050498 0.080036 -0.010057 -0.212298 -0.003900 -0.087448 -0.153417 -0.093415 -0.182439 0.103207 0.020419 -0.090549 -0.022100 0.108411 -0.254152 -0.047887 -0.245103 -0.157871 0.092806 -0.049063 -0.039106 
-0.003724 0.007931 0.012590 0.017360 -0.023342 -0.032198 -0.048414 0.079707 0.137121 -0.160298 0.135278 -0.145552 0.145099 0.142618 0.129879 0.148839 0.138793 0.151367 -0.124230 -0.143937 0.144894 -0.141792 0.104018 -0.136942 0.135977 0.139064 0.119462 0.121202 0.132442 0.123268 0.123542 -0.126240 0.119335 0.115343 -0.124307 0.125767 -0.111343 0.127497 -0.129126 -0.103110 -0.124433 0.124633 -0.115580 -0.123931 -0.090090 -0.117448 -0.116595 -0.114181 -0.114998 0.116941 -0.111636 0.112344 -0.099800 0.108165 -0.104219 0.106654 0.056973 -0.101990 -0.105197 -0.058848 -0.104402 -0.094411 -0.113337 0.078375 0.096590 0.106487 -0.082739 0.133368 -0.057304 -0.067317 -0.077301 -0.163987 0.089761 0.168590 0.075517 -0.100180 -0.146947 0.079355 0.002833 0.079027 0.111303 0.018241 0.016650 0.008313 -0.108067 0.005851 -0.008937 0.003589 -0.016453 -0.030211 -0.020536 -0.104094 -0.109720 0.049039 -0.088720 -0.019409 -0.102420 0.113168 -0.009730 0.064432 0.062266 0.126931 -0.089679 -0.075085 -0.052498 0.087568 0.010251 0.029422 0.108714 -0.063805 0.023507 0.111625 0.114732 -0.035690 0.036525 -0.063926 0.076596 0.074594 -0.091743 -0.032782 0.054198 0.059344 0.078625 -0.063392 0.134239 -0.007169 0.069221 0.070098 -0.005120 0.007960 0.015475 0.045545 -0.116428 0.102043 -0.045400 -0.141995 0.032573 -0.049429 0.037617 0.075960 -0.032355 0.030946 -0.035662 -0.153135 -0.042056 -0.079474 -0.059695 0.048284 0.061199 -0.097836 0.066706 0.037891 -0.087758 0.039686 0.045944 0.087469 -0.065291 0.043937 0.026921 0.046114 -0.064903 -0.129887 0.016667 -0.040193 -0.034818 0.078606 -0.077495 0.112030 -0.090368 0.004076 0.072011 0.082671 0.084781 0.029047 0.013619 0.095526 0.038239 -0.071197 -0.064222 0.009218 -0.066116 -0.039851 -0.015528 -0.079948 -0.143570 -0.011370 -0.057486 -0.020737 -0.124940 0.048335 0.053057 -0.088468 0.075560 -0.067204 -0.090894 -0.038637 -0.037322 0.067040 0.051595 0.043661 0.146514 0.067873 -0.021928 0.077599 -0.168072 -0.027684 0.099753 0.024663 -0.110048 0.058392 0.079678 0.039084 0.044794 0.035394 -0.022751 0.045654 
-0.055780 0.051244 0.045824 0.039870 -0.029552 -0.012483 0.021980 -0.096680 -0.255333 0.384281 -0.265249 0.388584 -0.309965 -0.383472 -0.239125 -0.371941 -0.272467 -0.362013 0.203531 0.364870 -0.295238 0.350215 -0.132911 0.339381 -0.266995 -0.315715 -0.190161 -0.352884 -0.289369 -0.177297 -0.331632 0.274575 -0.170407 -0.325894 0.242907 -0.188103 0.327443 -0.230369 0.177380 0.329865 0.245754 -0.159242 0.290228 0.185836 0.327483 0.174093 0.232222 0.032023 0.228480 -0.171252 0.203397 -0.040298 0.244766 -0.163075 0.178903 -0.121149 -0.327022 0.163846 0.129899 0.316694 0.133959 0.201045 0.012430 -0.236051 -0.168201 -0.116033 0.199889 -0.042568 -0.196137 0.236510 0.148328 0.030837 -0.158800 0.034326 -0.105012 0.302213 -0.140552 -0.105733 -0.350355 -0.287251 -0.134954 -0.263106 0.213931 -0.351948 0.101802 0.318991 -0.326990 0.435812 -0.250557 0.224312 -0.328574 0.279492 -0.118264 -0.181135 0.233551 0.008015 0.142530 0.359308 0.259635 0.188530 -0.243515 0.147744 -0.027476 0.218925 -0.025631 -0.101528 -0.005092 -0.328137 0.052755 -0.255982 -0.216370 -0.206232 -0.107891 0.020123 0.162482 0.140840 -0.214778 0.055596 0.184583 -0.188321 -0.047735 -0.221119 0.175716 0.135107 0.010648 -0.107804 -0.108131 -0.102001 -0.435393 -0.415051 -0.405427 -0.302835 -0.159444 0.208965 0.157036 0.017684 -0.150666 -0.082219 -0.314174 -0.088490 0.117722 -0.363099 -0.145522 -0.049128 0.133952 0.172522 -0.136579 -0.157477 -0.170252 -0.107153 -0.272598 0.170947 0.095202 -0.208353 0.174735 -0.056432 -0.335815 -0.002062 0.415450 -0.301317 0.227112 0.043343 -0.332233 -0.146005 -0.061478 -0.278581 0.208693 0.178108 0.001318 0.279501 0.114808 -0.128211 -0.406811 -0.061191 -0.239561 -0.306919 0.129410 -0.070622 0.294666 0.386720 0.065077 0.249738 -0.094219 0.007294 0.340584 -0.100176 0.345155 0.169403 -0.003717 -0.154511 -0.211506 0.446973 0.092393 -0.461219 0.339112 0.197662 0.164821 0.110077 -0.373405 -0.204222 0.039257 -0.221821 -0.097350 -0.185891 0.002195 0.245429 0.190812 0.220705 0.173561 -0.019112 -0.032571 -0.521978 -0.267297 -0.077630 -0.292053 -0.174195 
-0.241547 0.237784 0.233367 0.228863 -0.221997 -0.210989 -0.189815 0.141265 0.010477 0.170623 -0.011816 0.234091 -0.071478 -0.239794 -0.009503 -0.192372 -0.056193 -0.189495 0.001954 0.210491 -0.109750 0.201400 0.036809 0.187953 -0.102308 -0.170895 -0.040598 -0.242213 -0.152926 -0.046352 -0.220094 0.154547 -0.059969 -0.227887 0.139938 -0.093605 0.242430 -0.142705 0.099552 0.250420 0.168178 -0.096159 0.212928 0.125315 0.250422 0.122237 0.170963 0.017716 0.169892 -0.131012 0.155901 -0.041755 0.188345 -0.132720 0.143960 -0.107411 -0.233328 0.135740 0.116526 0.219750 0.119168 0.157711 0.052770 -0.173677 -0.140969 -0.117060 0.149555 -0.099645 -0.021799 0.163493 0.110302 0.146943 -0.128854 -0.075137 -0.101219 0.173282 0.079757 -0.089655 -0.157385 -0.141550 -0.137389 -0.083862 0.069941 -0.108714 0.117681 0.083805 -0.086674 0.195033 -0.050221 0.118423 -0.074068 0.174963 0.051251 -0.080278 0.157813 0.037642 0.127045 0.028817 0.127488 0.005492 -0.144374 -0.058406 0.072261 0.127732 0.013806 -0.110589 0.007130 -0.136246 -0.071257 -0.071183 -0.104091 -0.141115 -0.123383 0.052359 0.016595 0.106784 -0.128315 -0.047827 0.132339 -0.053000 -0.070529 -0.128679 -0.014862 0.105511 -0.088899 -0.048793 -0.097425 -0.097427 -0.122209 -0.125588 -0.128331 -0.134052 0.014627 -0.016747 0.097022 0.113440 -0.094954 0.023535 -0.132576 -0.097318 0.066841 -0.153615 0.009225 0.104178 0.087025 0.121290 0.011552 -0.071757 -0.120730 0.048770 -0.142317 0.033901 0.101617 -0.116724 0.042771 -0.093021 -0.005209 -0.038579 0.087233 -0.182405 0.123588 0.134401 -0.128260 -0.058162 0.008586 -0.118687 0.158255 -0.029388 0.068660 0.091732 -0.037022 -0.089501 -0.250946 -0.073956 -0.134838 -0.173350 -0.000167 0.043923 0.122002 0.136766 0.039592 0.135555 -0.055577 0.063858 0.253119 -0.036724 0.154519 0.109170 0.081232 -0.137649 -0.092697 0.161224 -0.036478 -0.112050 0.138136 0.087378 0.154881 -0.002672 -0.214291 -0.088647 -0.037055 -0.118692 -0.056040 -0.173285 0.044015 0.065761 -0.029969 0.062885 0.081324 -0.097076 -0.047672 -0.263617 -0.157439 -0.008493 -0.101274 -0.079692 
0.220863 -0.221924 -0.222619 -0.223155 0.223076 0.222333 0.218866 -0.204507 -0.140236 0.000349 -0.127655 -0.067562 -0.088090 0.071576 -0.134576 0.014561 -0.104845 0.008220 0.144407 -0.030221 -0.068770 -0.017725 -0.169163 -0.003659 -0.076796 -0.015714 -0.122509 0.067726 -0.032743 -0.121252 0.039474 0.030948 -0.111324 0.049237 0.045533 -0.087233 -0.071764 -0.043307 0.082827 -0.090252 0.017172 -0.084097 -0.037104 0.057353 -0.098219 0.057062 0.007511 0.142383 0.005144 -0.045851 0.016622 -0.120513 -0.026002 -0.034808 0.018780 -0.053519 0.120989 0.021997 0.040948 -0.111181 0.034466 -0.014652 0.100784 0.047877 0.001814 -0.027748 -0.027400 -0.061851 0.041456 -0.059709 0.002393 0.020200 0.010869 -0.061750 -0.010502 -0.097062 0.090412 -0.015116 0.140276 0.111885 0.016530 0.119787 -0.063300 0.145610 -0.000569 -0.134318 0.138534 -0.205742 0.107643 -0.074690 0.127187 -0.103542 0.079423 0.030363 -0.076217 0.011322 -0.026264 -0.149268 -0.112497 -0.091728 0.089401 -0.051050 0.022240 -0.061346 0.008960 0.029596 0.004762 0.114979 -0.030051 0.150969 0.083981 0.060492 0.028118 -0.041581 -0.076955 -0.063239 0.057924 -0.004924 -0.070871 0.068389 0.050050 0.095021 -0.038262 -0.044624 0.006469 0.087082 0.069399 0.053500 0.142356 0.131605 0.125219 0.128609 0.097999 -0.043599 -0.089439 -0.009926 0.046742 -0.017415 0.135398 0.061719 -0.104051 0.125125 0.014632 0.001054 -0.090626 -0.084017 -0.012897 0.109273 0.077821 -0.018291 0.102704 -0.126463 -0.071483 0.108871 0.035409 0.066243 0.117334 -0.090440 -0.142851 0.077458 -0.110439 -0.068973 0.129054 -0.037063 -0.061196 0.161419 -0.088829 -0.144286 -0.072672 -0.147250 0.055325 0.118227 0.034541 0.084809 -0.070116 0.146227 -0.100631 -0.076301 -0.138021 -0.158992 -0.120089 -0.121537 -0.118759 -0.104853 -0.007901 0.058420 -0.156321 0.100314 -0.068040 0.096845 0.127505 -0.203222 0.089739 0.158038 -0.188230 -0.137210 -0.086704 0.107789 0.092635 0.169445 0.011770 0.107262 -0.135596 0.107319 -0.071809 -0.160789 0.092187 -0.146255 -0.149409 -0.012258 0.150812 0.064967 0.117182 0.189932 -0.080095 0.170778 
-0.003619 0.002207 0.000581 -0.001302 0.003764 0.007257 0.012200 -0.021144 -0.037498 0.048077 -0.048889 0.049204 -0.058862 -0.054889 -0.061193 -0.067039 -0.071217 -0.073548 0.072931 0.076445 -0.085396 0.085976 -0.079118 0.092939 -0.097959 -0.100689 -0.101093 -0.094314 -0.111003 -0.109298 -0.109947 0.121515 -0.120592 -0.117866 0.130601 -0.131158 0.119532 -0.137178 0.137237 0.120535 0.144056 -0.144156 0.143577 0.152093 0.132866 0.155770 0.159168 0.137741 0.161966 -0.165251 0.171293 -0.153301 0.173245 -0.174747 0.179480 -0.176364 -0.159014 0.184449 0.182746 0.170029 0.185642 0.191506 0.163717 -0.192586 -0.189712 -0.182876 0.196580 -0.159446 -0.167935 0.202647 0.199735 0.079173 -0.184591 0.112443 -0.234590 -0.046762 0.206058 -0.189016 -0.166888 0.223874 -0.170676 0.320209 0.184348 0.275670 0.170204 -0.303908 0.305469 0.082462 0.331147 0.198049 0.274618 -0.097328 0.278306 -0.017693 0.112270 0.293844 0.113965 -0.206597 0.210302 -0.309173 -0.126703 -0.108756 0.250625 0.027281 -0.241662 -0.182122 0.267650 -0.024521 -0.231920 -0.235577 -0.167534 0.109249 -0.104533 0.288727 -0.235255 0.191231 -0.003076 -0.270011 0.100073 -0.102387 -0.263225 -0.138169 -0.292709 0.119818 -0.046307 -0.273407 -0.198696 -0.171794 0.218588 0.219152 0.213495 -0.080694 -0.188878 -0.267446 0.191209 0.088550 -0.082038 0.283597 -0.091196 -0.188112 0.237143 -0.001127 0.249658 0.123031 0.196827 0.126384 0.271668 -0.170326 -0.122231 0.244387 -0.058184 0.228785 0.163174 -0.155086 -0.260266 -0.170611 0.083781 0.249003 -0.028438 -0.026257 0.116495 0.201815 -0.070439 0.166755 0.216813 -0.148520 0.101164 0.208503 0.178491 0.143493 -0.252055 -0.163722 0.119076 -0.175437 0.250293 -0.130085 0.086550 0.206820 0.082957 0.119384 0.165326 0.116421 0.269698 0.197647 -0.104615 -0.035520 0.133538 -0.217070 0.102489 -0.150461 -0.104891 0.168285 -0.189790 -0.072190 0.181647 0.131095 0.151193 -0.196387 -0.037795 -0.192103 -0.062748 -0.067980 0.189349 -0.126810 0.110842 0.124303 -0.191741 0.125517 0.138950 0.048798 -0.191841 -0.007708 -0.103050 -0.237473 0.113620 -0.179261 
-0.268986 0.273497 0.278252 0.283789 -0.289922 -0.297661 -0.310871 0.326955 0.310152 -0.172875 0.298224 -0.083112 0.263986 0.077046 0.295376 0.152144 0.269776 0.155013 -0.293966 -0.129978 0.232730 -0.140429 0.297340 -0.157750 0.233643 0.171455 0.262986 0.074263 0.185063 0.254067 0.103179 -0.176909 0.237172 0.088860 -0.179451 0.211459 -0.057968 0.171348 -0.201086 -0.033787 -0.141683 0.191743 -0.084193 -0.165787 -0.019973 -0.159594 -0.119665 -0.212440 -0.116207 0.143656 -0.113505 0.180187 -0.071982 0.120821 -0.104001 0.123957 -0.025520 -0.095387 -0.108405 0.017273 -0.098261 -0.063029 -0.143342 0.033559 0.076185 0.106984 -0.046493 0.201313 -0.309150 -0.012048 -0.020107 -0.397914 0.086521 0.713431 -0.059018 -0.575950 -0.067522 0.030739 -0.053060 0.790279 0.171468 0.730184 0.217507 0.680357 -0.162599 -0.655394 0.652898 -0.156462 0.613499 0.049305 0.567854 -0.710106 0.116296 0.260983 -0.303354 0.360160 -0.290355 -0.131034 0.086461 -0.342650 0.214464 0.223736 0.040537 -0.397944 -0.518021 0.163778 0.416051 0.338013 0.062553 -0.324099 0.031977 0.776629 0.392992 0.193756 -0.355238 -0.106005 0.413672 -0.114794 -0.391789 -0.227830 -0.072652 0.220730 -0.194455 -0.137003 0.586633 -0.244204 0.158939 0.099625 0.679920 0.701438 0.709924 0.365813 -0.601545 -0.072598 -0.060497 -0.461463 -0.062696 0.205037 0.309442 0.092569 -0.041886 0.210526 0.431626 -0.365142 0.001486 -0.241259 0.210651 0.325311 0.037252 0.030177 0.381719 0.243382 -0.232960 -0.014476 0.072722 0.167621 0.728605 0.170282 -0.576627 -0.240789 -0.270598 0.145318 0.198946 -0.469514 -0.063899 0.288517 -0.020916 0.425868 -0.189345 -0.022139 -0.445484 0.246243 -0.023652 -0.134264 0.016166 0.086107 -0.330916 0.040733 -0.414056 0.183013 -0.330844 -0.019565 0.306113 -0.063410 -0.237681 0.375366 -0.103927 0.017455 -0.471438 -0.224760 0.363311 0.057516 0.065524 -0.155788 -0.104347 -0.206328 0.535161 0.109246 0.079899 -0.043241 0.148900 0.410485 -0.114497 -0.053698 -0.319479 -0.254320 -0.035453 0.074771 -0.401886 0.518851 0.102685 -0.032762 0.083359 -0.129531 -0.220095 -0.002388 
0.060865 -0.068113 -0.076282 -0.085092 0.097652 0.115795 0.146676 -0.204248 -0.302269 0.328031 -0.322194 0.295304 -0.346976 -0.300644 -0.332567 -0.345367 -0.356238 -0.355468 0.337908 0.349510 -0.377383 0.364692 -0.321176 0.375371 -0.386687 -0.388016 -0.373747 -0.345703 -0.397043 -0.377878 -0.373420 0.403606 -0.387986 -0.372667 0.408029 -0.399822 0.356996 -0.408875 0.400615 0.340719 0.405518 -0.398314 0.382101 0.402992 0.333487 0.403217 0.398608 0.349926 0.395581 -0.395678 0.391579 -0.356477 0.376966 -0.386270 0.380935 -0.375094 -0.291240 0.374170 0.368000 0.301613 0.363921 0.356728 0.331083 -0.341365 -0.352963 -0.350381 0.336991 -0.340347 -0.160952 0.317275 0.323100 0.264670 -0.330664 -0.184800 -0.311641 0.271108 0.223790 -0.309021 -0.255341 -0.125470 -0.325754 0.029515 0.226201 -0.039302 0.323134 -0.012107 0.019192 0.189622 0.083606 0.281146 -0.007716 0.195046 0.266351 -0.243918 0.298541 0.227696 0.306175 -0.066024 0.252789 -0.214791 -0.294366 -0.095674 0.278620 0.270020 -0.127880 -0.286998 0.180785 -0.233297 -0.269331 -0.107922 -0.251458 -0.166313 -0.275304 0.187685 -0.185720 0.268870 -0.248875 -0.236575 0.262603 -0.168703 -0.227786 -0.263255 -0.197533 0.263171 -0.150618 -0.181255 -0.247951 -0.267018 -0.030320 -0.039845 -0.051683 -0.231074 -0.038597 -0.206649 0.250231 0.259273 -0.238545 0.200847 -0.232123 -0.266625 0.198424 -0.243659 0.195413 0.270168 0.242697 0.266614 0.200918 -0.180753 -0.275444 0.239928 -0.238103 0.147041 0.251682 -0.260840 -0.083625 -0.258022 0.113950 0.072637 0.059773 -0.305970 0.253626 0.360669 -0.216522 0.015841 0.157102 -0.261063 0.314795 0.036297 0.241571 0.203033 -0.262948 -0.251479 -0.295912 -0.231314 -0.024507 -0.351764 0.030117 0.239826 0.228005 0.253585 0.186192 0.273743 0.127289 0.257448 0.308564 -0.050466 0.298910 -0.006407 0.228844 -0.301645 -0.202151 0.355788 -0.222245 -0.151442 0.323410 0.212366 0.315773 -0.185441 -0.300954 -0.266095 -0.150875 -0.221916 0.099080 -0.340266 0.221989 0.185374 -0.263098 0.161011 0.266383 -0.111122 -0.255082 -0.302544 -0.274660 -0.206477 0.018821 -0.264591 
